station_eva,direction,train_type,train_number,planned_date,planned_time,actual_date,actual_time,delay_minutes,status,day_of_week
8000207,departure,R,17117848,2025-05-02,09:08,2025-05-02,09:08,0.7,Slight delay,Friday
8000207,arrival,R,17117891,2025-05-02,09:09,2025-05-02,09:09,0.8,Slight delay,Friday
8000207,arrival,R,17117891,2025-05-02,09:09,2025-05-02,09:09,1.0,Slight delay,Friday
8000207,arrival,R,17118059,2025-05-02,09:13,2025-05-02,09:13,0.7,Slight delay,Friday
8000207,departure,R,17118059,2025-05-02,09:13,2025-05-02,09:13,0.7,Slight delay,Friday
8000207,arrival,R,17118059,2025-05-02,09:13,2025-05-02,09:13,0.7,Slight delay,Friday
8000207,departure,R,17118059,2025-05-02,09:13,2025-05-02,09:13,0.7,Slight delay,Friday
8000207,arrival,R,17118174,2025-05-02,09:16,2025-05-02,09:16,0.3,Slight delay,Friday
8000207,departure,R,17118174,2025-05-02,09:16,2025-05-02,09:16,0.3,Slight delay,Friday
8000207,arrival,R,17118280,2025-05-02,09:18,2025-05-02,09:18,0.1,Slight delay,Friday
8000207,departure,R,17118280,2025-05-02,09:18,2025-05-02,09:18,0.1,Slight delay,Friday
8000207,arrival,R,17118308,2025-05-02,09:18,2025-05-02,09:18,0.6,Slight delay,Friday
8000207,departure,R,17118308,2025-05-02,09:18,2025-05-02,09:18,0.6,Slight delay,Friday
8000207,arrival,R,17118280,2025-05-02,09:18,2025-05-02,09:18,0.2,Slight delay,Friday
8000207,departure,R,17118280,2025-05-02,09:18,2025-05-02,09:18,0.2,Slight delay,Friday
8000207,arrival,R,17118365,2025-05-02,09:19,2025-05-02,09:19,0.9,Slight delay,Friday
8000207,departure,R,17118365,2025-05-02,09:19,2025-05-02,09:19,0.9,Slight delay,Friday
8000207,arrival,R,17118376,2025-05-02,09:19,2025-05-02,09:20,1.2,Slight delay,Friday
8000207,departure,R,17118376,2025-05-02,09:19,2025-05-02,09:20,1.2,Slight delay,Friday
8000207,arrival,R,17118374,2025-05-02,09:19,2025-05-02,09:20,1.2,Slight delay,Friday
8000207,departure,R,17118374,2025-05-02,09:19,2025-05-02,09:20,1.2,Slight delay,Friday
8000207,arrival,R,17118365,2025-05-02,09:19,2025-05-02,09:20,1.0,Slight delay,Friday
8000207,departure,R,17118365,2025-05-02,09:19,2025-05-02,09:20,1.0,Slight delay,Friday
8000207,arrival,R,17118417,2025-05-02,09:21,2025-05-02,09:21,0.2,Slight delay,Friday
8000207,departure,R,17118417,2025-05-02,09:21,2025-05-02,09:21,0.2,Slight delay,Friday
8000207,arrival,R,17118449,2025-05-02,09:21,2025-05-02,09:22,1.0,Slight delay,Friday
8000207,departure,R,17118449,2025-05-02,09:21,2025-05-02,09:22,1.0,Slight delay,Friday
8000207,arrival,R,17118466,2025-05-02,09:22,2025-05-02,09:22,0.5,Slight delay,Friday
8000207,departure,R,17118466,2025-05-02,09:22,2025-05-02,09:22,0.5,Slight delay,Friday
8000207,arrival,R,17118593,2025-05-02,09:24,2025-05-02,09:25,1.1,Slight delay,Friday
8000207,arrival,R,17118636,2025-05-02,09:26,2025-05-02,09:26,0.4,Slight delay,Friday
8000207,arrival,R,17118660,2025-05-02,09:26,2025-05-02,09:27,1.2,Slight delay,Friday
8000207,departure,R,17118660,2025-05-02,09:26,2025-05-02,09:27,1.2,Slight delay,Friday
8000207,arrival,R,17118636,2025-05-02,09:26,2025-05-02,09:26,0.4,Slight delay,Friday
8000207,arrival,R,17118636,2025-05-02,09:26,2025-05-02,09:26,0.3,Slight delay,Friday
8000207,arrival,R,17118636,2025-05-02,09:26,2025-05-02,09:26,0.4,Slight delay,Friday
8000207,arrival,R,17118681,2025-05-02,09:27,2025-05-02,09:27,0.5,Slight delay,Friday
8000207,departure,R,17118681,2025-05-02,09:27,2025-05-02,09:27,0.5,Slight delay,Friday
8000207,arrival,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.2,Slight delay,Friday
8000207,departure,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.2,Slight delay,Friday
8000207,arrival,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.5,Slight delay,Friday
8000207,departure,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.5,Slight delay,Friday
8000207,arrival,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.4,Slight delay,Friday
8000207,departure,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.4,Slight delay,Friday
8000207,arrival,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.2,Slight delay,Friday
8000207,departure,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.2,Slight delay,Friday
8000207,arrival,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.4,Slight delay,Friday
8000207,departure,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.4,Slight delay,Friday
8000207,arrival,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.5,Slight delay,Friday
8000207,departure,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.5,Slight delay,Friday
8000207,arrival,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.2,Slight delay,Friday
8000207,departure,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.2,Slight delay,Friday
8000207,arrival,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.4,Slight delay,Friday
8000207,departure,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.4,Slight delay,Friday
8000207,arrival,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.5,Slight delay,Friday
8000207,departure,R,17118673,2025-05-02,09:27,2025-05-02,09:27,0.5,Slight delay,Friday
8000207,arrival,R,17118759,2025-05-02,09:28,2025-05-02,09:29,1.0,Slight delay,Friday
8000207,departure,R,17118759,2025-05-02,09:28,2025-05-02,09:29,1.0,Slight delay,Friday
8000207,arrival,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,arrival,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,departure,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,departure,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,arrival,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,arrival,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,departure,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,departure,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,arrival,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,arrival,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,departure,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,departure,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,arrival,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,arrival,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,departure,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,departure,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,arrival,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,arrival,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,departure,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,departure,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,arrival,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,arrival,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,departure,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,departure,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,arrival,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,arrival,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,departure,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,departure,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.3,Slight delay,Friday
8000207,arrival,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,arrival,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,departure,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,departure,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.4,Slight delay,Friday
8000207,arrival,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,arrival,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,departure,R,17118750,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,departure,R,17118751,2025-05-02,09:28,2025-05-02,09:28,0.2,Slight delay,Friday
8000207,arrival,R,17118818,2025-05-02,09:29,2025-05-02,09:30,1.1,Slight delay,Friday
8000207,arrival,R,17118793,2025-05-02,09:29,2025-05-02,09:29,0.3,Slight delay,Friday
8000207,arrival,R,17118871,2025-05-02,09:31,2025-05-02,09:31,0.1,Slight delay,Friday
8000207,departure,R,17118871,2025-05-02,09:31,2025-05-02,09:31,0.1,Slight delay,Friday
8000207,arrival,R,17118857,2025-05-02,09:31,2025-05-02,09:31,0.1,Slight delay,Friday
8000207,departure,R,17118857,2025-05-02,09:31,2025-05-02,09:31,0.1,Slight delay,Friday
8000207,arrival,R,17118869,2025-05-02,09:31,2025-05-02,09:31,0.1,Slight delay,Friday
8000207,departure,R,17118869,2025-05-02,09:31,2025-05-02,09:31,0.1,Slight delay,Friday
8000207,arrival,R,17118865,2025-05-02,09:31,2025-05-02,09:31,0.1,Slight delay,Friday
8000207,departure,R,17118865,2025-05-02,09:31,2025-05-02,09:31,0.1,Slight delay,Friday
8000207,arrival,R,17118921,2025-05-02,09:32,2025-05-02,09:32,0.9,Slight delay,Friday
8000207,departure,R,17118921,2025-05-02,09:32,2025-05-02,09:32,0.9,Slight delay,Friday
8000207,arrival,R,17118921,2025-05-02,09:32,2025-05-02,09:33,1.0,Slight delay,Friday
8000207,departure,R,17118921,2025-05-02,09:32,2025-05-02,09:33,1.0,Slight delay,Friday
8000207,arrival,R,17119040,2025-05-02,09:37,2025-05-02,09:37,0.9,Slight delay,Friday
8000207,departure,R,17119040,2025-05-02,09:37,2025-05-02,09:37,0.9,Slight delay,Friday
8000207,arrival,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,departure,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,arrival,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,departure,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,arrival,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.6,Slight delay,Friday
8000207,departure,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.6,Slight delay,Friday
8000207,arrival,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,departure,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,arrival,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.6,Slight delay,Friday
8000207,departure,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.6,Slight delay,Friday
8000207,arrival,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,departure,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,arrival,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,departure,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,arrival,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.6,Slight delay,Friday
8000207,departure,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.6,Slight delay,Friday
8000207,arrival,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,departure,R,17119144,2025-05-02,09:40,2025-05-02,09:40,0.7,Slight delay,Friday
8000207,arrival,R,17119168,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,departure,R,17119168,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,arrival,R,17119160,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,departure,R,17119160,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,departure,R,17119184,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119185,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119171,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,arrival,R,17119193,2025-05-02,09:41,2025-05-02,09:42,1.1,Slight delay,Friday
8000207,departure,R,17119171,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,departure,R,17119193,2025-05-02,09:41,2025-05-02,09:42,1.1,Slight delay,Friday
8000207,arrival,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119164,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,departure,R,17119164,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,arrival,R,17119168,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,departure,R,17119168,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,departure,R,17119184,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119185,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119168,2025-05-02,09:41,2025-05-02,09:41,0.1,Slight delay,Friday
8000207,departure,R,17119168,2025-05-02,09:41,2025-05-02,09:41,0.1,Slight delay,Friday
8000207,arrival,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,arrival,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,departure,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,departure,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,arrival,R,17119168,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,departure,R,17119168,2025-05-02,09:41,2025-05-02,09:41,0.3,Slight delay,Friday
8000207,arrival,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,arrival,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,departure,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,departure,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,arrival,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,arrival,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,departure,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,departure,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.6,Slight delay,Friday
8000207,arrival,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119186,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,departure,R,17119187,2025-05-02,09:41,2025-05-02,09:41,0.8,Slight delay,Friday
8000207,arrival,R,17119231,2025-05-02,09:42,2025-05-02,09:43,1.1,Slight delay,Friday
8000207,departure,R,17119231,2025-05-02,09:42,2025-05-02,09:43,1.1,Slight delay,Friday
8000207,arrival,R,17119227,2025-05-02,09:42,2025-05-02,09:42,0.8,Slight delay,Friday
8000207,departure,R,17119227,2025-05-02,09:42,2025-05-02,09:42,0.8,Slight delay,Friday
8000207,arrival,R,17119258,2025-05-02,09:43,2025-05-02,09:43,0.9,Slight delay,Friday
8000207,departure,R,17119258,2025-05-02,09:43,2025-05-02,09:43,0.9,Slight delay,Friday
8000207,arrival,R,17119271,2025-05-02,09:44,2025-05-02,09:44,0.1,Slight delay,Friday
8000207,departure,R,17119271,2025-05-02,09:44,2025-05-02,09:44,0.1,Slight delay,Friday
8000207,arrival,R,17119281,2025-05-02,09:44,2025-05-02,09:44,0.7,Slight delay,Friday
8000207,departure,R,17119281,2025-05-02,09:44,2025-05-02,09:44,0.7,Slight delay,Friday
8000207,arrival,R,17119311,2025-05-02,09:45,2025-05-02,09:45,0.7,Slight delay,Friday
8000207,departure,R,17119311,2025-05-02,09:45,2025-05-02,09:45,0.7,Slight delay,Friday
8000207,arrival,R,17119311,2025-05-02,09:45,2025-05-02,09:45,0.8,Slight delay,Friday
8000207,departure,R,17119311,2025-05-02,09:45,2025-05-02,09:45,0.8,Slight delay,Friday
8000207,arrival,R,17119339,2025-05-02,09:46,2025-05-02,09:46,0.5,Slight delay,Friday
8000207,departure,R,17119339,2025-05-02,09:46,2025-05-02,09:46,0.5,Slight delay,Friday
8000207,arrival,R,17119339,2025-05-02,09:46,2025-05-02,09:46,0.3,Slight delay,Friday
8000207,departure,R,17119339,2025-05-02,09:46,2025-05-02,09:46,0.3,Slight delay,Friday
8000207,arrival,R,17119404,2025-05-02,09:47,2025-05-02,09:47,0.8,Slight delay,Friday
8000207,departure,R,17119404,2025-05-02,09:47,2025-05-02,09:47,0.8,Slight delay,Friday
8000207,arrival,R,17119441,2025-05-02,09:48,2025-05-02,09:48,0.6,Slight delay,Friday
8000207,departure,R,17119441,2025-05-02,09:48,2025-05-02,09:48,0.6,Slight delay,Friday
8000207,arrival,R,17119441,2025-05-02,09:48,2025-05-02,09:48,0.7,Slight delay,Friday
8000207,departure,R,17119441,2025-05-02,09:48,2025-05-02,09:48,0.7,Slight delay,Friday
8000207,arrival,R,17119441,2025-05-02,09:48,2025-05-02,09:48,0.7,Slight delay,Friday
8000207,departure,R,17119441,2025-05-02,09:48,2025-05-02,09:48,0.7,Slight delay,Friday
8000207,arrival,R,17119441,2025-05-02,09:48,2025-05-02,09:48,0.6,Slight delay,Friday
8000207,departure,R,17119441,2025-05-02,09:48,2025-05-02,09:48,0.6,Slight delay,Friday
8000207,arrival,R,17119476,2025-05-02,09:49,2025-05-02,09:49,0.3,Slight delay,Friday
8000207,departure,R,17119476,2025-05-02,09:49,2025-05-02,09:49,0.3,Slight delay,Friday
8000207,arrival,R,17119476,2025-05-02,09:49,2025-05-02,09:49,0.2,Slight delay,Friday
8000207,departure,R,17119476,2025-05-02,09:49,2025-05-02,09:49,0.2,Slight delay,Friday
8000207,arrival,R,17119539,2025-05-02,09:50,2025-05-02,09:50,0.9,Slight delay,Friday
8000207,departure,R,17119539,2025-05-02,09:50,2025-05-02,09:50,0.9,Slight delay,Friday
8000207,arrival,R,17119516,2025-05-02,09:50,2025-05-02,09:50,0.4,Slight delay,Friday
8000207,departure,R,17119516,2025-05-02,09:50,2025-05-02,09:50,0.4,Slight delay,Friday
8000207,arrival,R,17119563,2025-05-02,09:50,2025-05-02,09:51,1.2,Slight delay,Friday
8000207,departure,R,17119563,2025-05-02,09:50,2025-05-02,09:51,1.2,Slight delay,Friday
8000207,arrival,R,17119539,2025-05-02,09:50,2025-05-02,09:50,0.8,Slight delay,Friday
8000207,departure,R,17119539,2025-05-02,09:50,2025-05-02,09:50,0.8,Slight delay,Friday
8000207,arrival,R,17119654,2025-05-02,09:53,2025-05-02,09:53,0.5,Slight delay,Friday
8000207,departure,R,17119654,2025-05-02,09:53,2025-05-02,09:53,0.5,Slight delay,Friday
8000207,arrival,R,17119641,2025-05-02,09:53,2025-05-02,09:53,0.2,Slight delay,Friday
8000207,departure,R,17119641,2025-05-02,09:53,2025-05-02,09:53,0.2,Slight delay,Friday
8000207,arrival,R,17119699,2025-05-02,09:54,2025-05-02,09:55,1.1,Slight delay,Friday
8000207,departure,R,17119699,2025-05-02,09:54,2025-05-02,09:55,1.1,Slight delay,Friday
8000207,arrival,R,17119723,2025-05-02,09:55,2025-05-02,09:55,0.8,Slight delay,Friday
8000207,departure,R,17119723,2025-05-02,09:55,2025-05-02,09:55,0.8,Slight delay,Friday
8000207,arrival,R,17119744,2025-05-02,09:56,2025-05-02,09:56,0.4,Slight delay,Friday
8000207,departure,R,17119744,2025-05-02,09:56,2025-05-02,09:56,0.4,Slight delay,Friday
8000207,arrival,R,17119780,2025-05-02,09:57,2025-05-02,09:57,0.7,Slight delay,Friday
8000207,departure,R,17119780,2025-05-02,09:57,2025-05-02,09:57,0.7,Slight delay,Friday
8000207,arrival,R,17119815,2025-05-02,09:58,2025-05-02,09:58,1.0,Slight delay,Friday
8000207,arrival,R,17119813,2025-05-02,09:58,2025-05-02,09:58,1.0,Slight delay,Friday
8000207,departure,R,17119813,2025-05-02,09:58,2025-05-02,09:58,1.0,Slight delay,Friday
8000207,arrival,R,17119825,2025-05-02,09:59,2025-05-02,09:59,0.5,Slight delay,Friday
8000207,departure,R,17119825,2025-05-02,09:59,2025-05-02,09:59,0.5,Slight delay,Friday
8000207,arrival,R,17119825,2025-05-02,09:59,2025-05-02,09:59,0.3,Slight delay,Friday
8000207,departure,R,17119825,2025-05-02,09:59,2025-05-02,09:59,0.3,Slight delay,Friday
8000207,arrival,R,17119878,2025-05-02,10:00,2025-05-02,10:00,0.8,Slight delay,Friday
8000207,departure,R,17119878,2025-05-02,10:00,2025-05-02,10:00,0.8,Slight delay,Friday
8000207,arrival,R,17119879,2025-05-02,10:00,2025-05-02,10:00,0.8,Slight delay,Friday
8000207,departure,R,17119879,2025-05-02,10:00,2025-05-02,10:00,0.8,Slight delay,Friday
8000207,arrival,R,17119873,2025-05-02,10:00,2025-05-02,10:00,0.8,Slight delay,Friday
8000207,departure,R,17119873,2025-05-02,10:00,2025-05-02,10:00,0.8,Slight delay,Friday
8000207,arrival,R,17119878,2025-05-02,10:00,2025-05-02,10:00,0.9,Slight delay,Friday
8000207,departure,R,17119878,2025-05-02,10:00,2025-05-02,10:00,0.9,Slight delay,Friday
8000207,arrival,R,17119879,2025-05-02,10:00,2025-05-02,10:00,0.9,Slight delay,Friday
8000207,departure,R,17119879,2025-05-02,10:00,2025-05-02,10:00,0.9,Slight delay,Friday
8000207,arrival,R,17119901,2025-05-02,10:01,2025-05-02,10:01,0.8,Slight delay,Friday
8000207,departure,R,17119901,2025-05-02,10:01,2025-05-02,10:01,0.8,Slight delay,Friday
8000207,arrival,R,17120100,2025-05-02,10:05,2025-05-02,10:05,0.5,Slight delay,Friday
8000207,arrival,R,17120100,2025-05-02,10:05,2025-05-02,10:05,0.4,Slight delay,Friday
8000207,arrival,R,17120131,2025-05-02,10:06,2025-05-02,10:06,0.5,Slight delay,Friday
8000207,departure,R,17120131,2025-05-02,10:06,2025-05-02,10:06,0.5,Slight delay,Friday
8000207,arrival,R,17120265,2025-05-02,10:10,2025-05-02,10:10,0.7,Slight delay,Friday
8000207,departure,R,17120265,2025-05-02,10:10,2025-05-02,10:10,0.7,Slight delay,Friday
8000207,arrival,R,17120325,2025-05-02,10:11,2025-05-02,10:11,0.7,Slight delay,Friday
8000207,arrival,R,17120325,2025-05-02,10:11,2025-05-02,10:11,0.8,Slight delay,Friday
8000207,arrival,R,17120364,2025-05-02,10:12,2025-05-02,10:12,0.5,Slight delay,Friday
8000207,departure,R,17120364,2025-05-02,10:12,2025-05-02,10:12,0.5,Slight delay,Friday
8000207,arrival,R,17120368,2025-05-02,10:12,2025-05-02,10:12,0.5,Slight delay,Friday
8000207,departure,R,17120368,2025-05-02,10:12,2025-05-02,10:12,0.5,Slight delay,Friday
8000207,arrival,R,17120410,2025-05-02,10:13,2025-05-02,10:13,0.8,Slight delay,Friday
8000207,departure,R,17120410,2025-05-02,10:13,2025-05-02,10:13,0.8,Slight delay,Friday
8000207,arrival,R,17120410,2025-05-02,10:13,2025-05-02,10:13,0.6,Slight delay,Friday
8000207,departure,R,17120410,2025-05-02,10:13,2025-05-02,10:13,0.6,Slight delay,Friday
8000207,arrival,R,17120487,2025-05-02,10:15,2025-05-02,10:15,0.9,Slight delay,Friday
8000207,arrival,R,17120487,2025-05-02,10:15,2025-05-02,10:15,0.8,Slight delay,Friday
8000207,arrival,R,17120617,2025-05-02,10:20,2025-05-02,10:20,0.3,Slight delay,Friday
8000207,departure,R,17120617,2025-05-02,10:20,2025-05-02,10:20,0.3,Slight delay,Friday
8000207,arrival,R,17120617,2025-05-02,10:20,2025-05-02,10:20,0.5,Slight delay,Friday
8000207,departure,R,17120617,2025-05-02,10:20,2025-05-02,10:20,0.5,Slight delay,Friday
8000207,departure,R,17120655,2025-05-02,10:21,2025-05-02,10:21,0.9,Slight delay,Friday
8000207,departure,R,17120666,2025-05-02,10:21,2025-05-02,10:21,0.9,Slight delay,Friday
8000207,departure,R,17120661,2025-05-02,10:21,2025-05-02,10:21,0.9,Slight delay,Friday
8000207,departure,R,17120667,2025-05-02,10:21,2025-05-02,10:21,0.9,Slight delay,Friday
